Id,Weekly_Sales
13_54_2013-06-07,12262.627564984832
13_54_2013-06-14,12485.993056733874
13_54_2013-06-21,12597.675802608395
13_54_2013-07-05,12709.358548482916
13_54_2013-07-19,12821.041294357437
13_54_2013-07-26,12932.724040231958
13_55_2012-11-02,13044.40678610648
13_55_2012-11-09,13156.089531981
13_55_2012-11-16,13267.77227785552
13_55_2012-11-23,13379.455023730041
13_55_2012-11-30,13491.137769604562
13_55_2012-12-07,13602.820515479083
13_55_2012-12-14,13714.503261353604
13_55_2012-12-21,13826.186007228125
13_55_2012-12-28,13937.868753102646
13_55_2013-01-04,14049.551498977167
13_55_2013-01-11,14161.234244851687
13_55_2013-01-18,14272.916990726208
13_55_2013-01-25,14384.599736600729
13_55_2013-02-01,14496.28248247525
13_55_2013-02-08,14607.96522834977
13_55_2013-02-15,14719.647974224292
13_55_2013-02-22,14943.013465973334
13_55_2013-03-01,15166.378957722374
13_55_2013-03-08,15278.061703596895
13_55_2013-03-15,15389.744449471416
13_55_2013-03-22,15613.109941220458
13_55_2013-03-29,15836.4754329695
13_55_2013-04-05,16059.840924718541
13_55_2013-04-12,16171.523670593062
13_55_2013-04-19,16283.206416467583
13_55_2013-04-26,16506.571908216625
13_55_2013-05-03,16729.937399965667
13_55_2013-05-10,16841.62014584019
13_55_2013-05-17,16953.30289171471
13_55_2013-05-24,17176.66838346375
13_55_2013-05-31,17288.351129338273
13_55_2013-06-07,17400.033875212794
13_55_2013-06-14,18181.813096334437
13_55_2013-06-21,18628.54407983252
13_55_2013-06-28,18740.226825707043
13_55_2013-07-05,18963.592317456085
13_55_2013-07-12,19522.00604682869
13_55_2013-07-19,19633.688792703208
13_55_2013-07-26,19745.371538577732
13_56_2012-11-02,19857.05428445225
13_56_2012-11-09,19968.73703032677
13_56_2012-11-16,20192.102522075813
13_56_2012-11-23,20415.468013824855
13_56_2012-11-30,20750.51625144842
13_56_2012-12-07,20862.19899732294
13_56_2012-12-14,20973.88174319746
13_56_2012-12-21,21085.56448907198
13_56_2012-12-28,21197.247234946502
13_56_2013-01-04,21308.92998082102
13_56_2013-01-11,21532.295472570062
13_56_2013-01-18,21643.978218444583
13_56_2013-01-25,10758.964751221814
13_56_2013-02-01,10870.647497096335
13_56_2013-02-08,10982.330242970858
13_56_2013-02-15,11094.012988845378
13_56_2013-02-22,11205.695734719899
13_56_2013-03-01,11317.37848059442
13_56_2013-03-08,11429.06122646894
13_56_2013-03-15,11540.743972343462
13_56_2013-03-22,11652.426718217983
13_56_2013-03-29,11764.109464092504
13_56_2013-04-05,11875.792209967025
13_56_2013-04-12,11987.474955841544
13_56_2013-04-19,12099.157701716065
13_56_2013-04-26,12210.840447590586
13_56_2013-05-03,12434.205939339628
13_56_2013-05-10,12545.888685214148
13_56_2013-05-17,12657.571431088669
13_56_2013-05-24,12880.936922837713
13_56_2013-05-31,12992.619668712234
13_56_2013-06-07,13104.302414586753
13_56_2013-06-14,13215.985160461274
13_56_2013-06-21,13327.667906335795
13_56_2013-06-28,13439.350652210316
13_56_2013-07-05,13551.033398084837
13_56_2013-07-12,13662.716143959358
13_56_2013-07-19,13774.39888983388
13_56_2013-07-26,13886.081635708399
13_58_2012-11-02,13997.76438158292
13_58_2012-11-09,14109.44712745744
13_58_2012-11-16,14221.129873331962
13_58_2012-11-23,14332.812619206483
13_58_2012-11-30,14444.495365081004
13_58_2012-12-07,14556.178110955525
13_58_2012-12-14,14667.860856830046
13_58_2012-12-21,14779.543602704567
13_58_2012-12-28,14891.226348579086
13_58_2013-01-04,15002.909094453607
13_58_2013-01-11,15114.591840328128
13_58_2013-01-18,15226.27458620265
13_58_2013-01-25,15337.95733207717
13_58_2013-02-01,15561.322823826213
13_58_2013-02-08,15784.688315575255
13_58_2013-02-15,16119.736553198816
13_58_2013-02-22,16231.419299073337
13_58_2013-03-01,16454.784790822378
13_58_2013-03-08,16789.83302844594
13_58_2013-03-15,16901.51577432046
13_58_2013-03-22,17124.881266069504
13_58_2013-03-29,17236.564011944025
13_58_2013-04-05,17348.246757818546
13_58_2013-04-12,18130.02597894019
13_58_2013-04-19,18576.756962438274
13_58_2013-04-26,18688.439708312795
13_58_2013-05-03,18911.805200061837
13_58_2013-05-10,19470.218929434443
13_58_2013-05-17,19581.901675308964
13_58_2013-05-24,19693.584421183485
13_58_2013-05-31,19805.267167058006
13_58_2013-06-07,19916.949912932527
13_58_2013-06-14,20140.31540468157
13_58_2013-06-21,20363.68089643061
13_58_2013-06-28,20698.72913405417
13_58_2013-07-05,20810.41187992869
13_58_2013-07-12,20922.094625803213
13_58_2013-07-19,21033.777371677734
13_58_2013-07-26,21145.460117552255
13_59_2012-11-02,21257.142863426776
13_59_2012-11-09,21368.825609301297
13_59_2012-11-16,21480.508355175818
13_59_2012-11-23,21592.19110105034
13_59_2012-11-30,8772.21384972099
13_59_2012-12-07,8883.896595595512
13_59_2012-12-14,8995.579341470035
13_59_2012-12-21,9107.262087344552
13_59_2012-12-28,9218.944833219073
13_59_2013-01-04,9330.627579093598
13_59_2013-01-11,9442.310324968119
13_59_2013-01-18,9553.993070842638
13_59_2013-01-25,9665.675816717157
13_59_2013-02-01,9777.358562591678
13_59_2013-02-08,9889.0413084662
13_59_2013-02-15,10000.724054340722
13_59_2013-02-22,10112.406800215242
13_59_2013-03-01,10224.089546089763
13_59_2013-03-08,10447.455037838805
13_59_2013-03-15,10559.137783713326
13_59_2013-03-22,10670.820529587847
13_59_2013-03-29,10782.503275462368
13_59_2013-04-05,10894.18602133689
13_59_2013-04-12,11005.86876721141
13_59_2013-04-19,11117.55151308593
13_59_2013-04-26,11229.23425896045
13_59_2013-05-03,11340.917004834972
13_59_2013-05-10,11452.599750709493
13_59_2013-05-17,11564.282496584014
13_59_2013-05-24,11675.965242458533
13_59_2013-05-31,11787.647988333054
13_59_2013-06-07,11899.330734207575
13_59_2013-06-14,12011.013480082096
13_59_2013-06-21,12122.696225956617
13_59_2013-06-28,12234.378971831138
13_59_2013-07-05,12346.06171770566
13_59_2013-07-12,12457.74446358018
13_59_2013-07-19,12569.427209454701
13_59_2013-07-26,12681.109955329222
13_60_2012-11-02,12792.792701203743
13_60_2012-11-09,12904.475447078263
13_60_2012-11-16,13127.840938827305
13_60_2012-11-23,13239.523684701826
13_60_2012-11-30,13351.206430576347
13_60_2012-12-07,13574.57192232539
13_60_2012-12-14,13797.93741407443
13_60_2012-12-21,14021.302905823472
13_60_2012-12-28,14132.985651697993
13_60_2013-01-04,14244.668397572514
13_60_2013-01-11,14468.033889321556
13_60_2013-01-18,14691.399381070596
13_60_2013-01-25,14803.082126945117
13_60_2013-02-01,14914.764872819638
13_60_2013-02-08,15138.13036456868
13_60_2013-02-15,15249.813110443201
13_60_2013-02-22,15361.495856317722
13_60_2013-03-01,16143.275077439368
13_60_2013-03-08,16590.006060937452
13_60_2013-03-15,16701.688806811973
13_60_2013-03-22,16925.054298561015
13_60_2013-03-29,17483.468027933617
13_60_2013-04-05,17595.150773808138
13_60_2013-04-12,17706.83351968266
13_60_2013-04-19,17818.51626555718
13_60_2013-04-26,17930.1990114317
13_60_2013-05-03,18153.564503180743
13_60_2013-05-10,18376.929994929786
13_60_2013-05-17,18711.97823255335
13_60_2013-05-24,18823.66097842787
13_60_2013-05-31,18935.34372430239
13_60_2013-06-07,19047.026470176912
13_60_2013-06-14,19158.70921605143
13_60_2013-06-21,19270.39196192595
13_60_2013-06-28,19493.757453674996
13_60_2013-07-05,19605.440199549514
13_60_2013-07-12,9843.813754456713
13_60_2013-07-19,9955.496500331234
13_60_2013-07-26,10067.179246205756
13_67_2012-11-02,10178.861992080274
13_67_2012-11-09,10290.544737954795
13_67_2012-11-16,10402.227483829318
13_67_2012-11-23,10513.910229703839
13_67_2012-11-30,10625.592975578358
13_67_2012-12-07,10737.27572145288
13_67_2012-12-14,10848.9584673274
13_67_2012-12-21,10960.641213201921
13_67_2012-12-28,11072.323959076442
13_67_2013-01-04,11184.006704950963
13_67_2013-01-11,11295.689450825485
13_67_2013-01-18,11519.054942574527
13_67_2013-01-25,11630.737688449048
13_67_2013-02-01,11742.420434323569
13_67_2013-02-08,11854.10318019809
13_67_2013-02-15,11965.785926072609
13_67_2013-02-22,12077.46867194713
13_67_2013-03-01,12189.151417821651
13_67_2013-03-08,12300.834163696172
13_67_2013-03-15,12412.516909570693
13_67_2013-03-22,12524.199655445213
13_67_2013-03-29,12635.882401319735
13_67_2013-04-05,12747.565147194255
13_67_2013-04-12,12859.247893068776
13_67_2013-04-19,12970.930638943297
13_67_2013-04-26,13082.613384817818
13_67_2013-05-03,13194.296130692339
13_67_2013-05-10,13305.97887656686
13_67_2013-05-17,13417.661622441381
13_67_2013-05-24,13529.344368315902
13_67_2013-05-31,13641.027114190423
13_67_2013-06-07,13752.709860064944
13_67_2013-06-14,13976.075351813985
13_67_2013-06-21,14199.440843563027
13_67_2013-06-28,14311.123589437548
13_67_2013-07-05,14422.806335312069
13_67_2013-07-12,14646.171827061109
13_67_2013-07-19,14869.537318810151
13_67_2013-07-26,15204.585556433714
13_71_2012-11-02,15539.633794057278
13_71_2012-11-09,15762.999285806318
13_71_2012-11-16,15874.682031680839
13_71_2012-11-23,15986.36477755536
13_71_2012-11-30,16209.730269304402
13_71_2012-12-07,16321.413015178923
13_71_2012-12-14,16433.095761053442
13_71_2012-12-21,17214.87498217509
13_71_2012-12-28,17661.605965673174
13_71_2013-01-04,17773.288711547695
13_71_2013-01-11,17996.654203296734
13_71_2013-01-18,18555.06793266934
13_71_2013-01-25,18666.75067854386
13_71_2013-02-01,18778.43342441838
13_71_2013-02-08,18890.116170292902
13_71_2013-02-15,19001.798916167423
13_71_2013-02-22,19225.164407916465
13_71_2013-03-01,19448.529899665507
13_71_2013-03-08,19783.57813728907
13_71_2013-03-15,19895.260883163588
13_71_2013-03-22,20006.943629038113
13_71_2013-03-29,20118.62637491263
13_71_2013-04-05,20230.30912078715
13_71_2013-04-12,20341.991866661672
13_71_2013-04-19,20565.357358410714
13_71_2013-04-26,20677.040104285235
13_71_2013-05-03,8285.287624364566
13_71_2013-05-10,8396.970370239087
13_71_2013-05-17,8508.653116113606
13_71_2013-05-24,8620.335861988127
13_71_2013-05-31,8732.018607862648
13_71_2013-06-07,8843.701353737168
13_71_2013-06-14,8955.384099611689
13_71_2013-06-21,9067.06684548621
13_71_2013-06-28,9178.74959136073
13_71_2013-07-05,9290.432337235252
13_71_2013-07-12,9402.115083109773
13_71_2013-07-19,9513.797828984296
13_71_2013-07-26,9625.480574858815
13_72_2012-11-02,9737.163320733336
13_72_2012-11-09,9960.528812482378
13_72_2012-11-16,10072.2115583569
13_72_2012-11-23,10183.89430423142
13_72_2012-11-30,10295.577050105941
13_72_2012-12-07,10407.259795980463
13_72_2012-12-14,10518.942541854982
13_72_2012-12-21,10630.625287729503
13_72_2012-12-28,10742.308033604024
13_72_2013-01-04,10853.990779478545
13_72_2013-01-11,10965.673525353066
13_72_2013-01-18,11077.356271227587
13_72_2013-01-25,11189.039017102106
13_72_2013-02-01,11300.72176297663
13_72_2013-02-08,11412.404508851148
13_72_2013-02-15,11524.08725472567
13_72_2013-02-22,11635.77000060019
13_72_2013-03-01,11747.452746474712
13_72_2013-03-08,11859.135492349233
13_72_2013-03-15,11970.818238223754
13_72_2013-03-22,12082.500984098275
13_72_2013-03-29,12194.183729972796
13_72_2013-04-05,12417.549221721838
13_72_2013-04-12,12640.914713470878
13_72_2013-04-19,12752.5974593454
13_72_2013-04-26,12864.28020521992
13_72_2013-05-03,13087.645696968963
13_72_2013-05-10,13311.011188718003
13_72_2013-05-17,13646.059426341566
13_72_2013-05-24,13981.10766396513
13_72_2013-05-31,14204.47315571417
13_72_2013-06-07,14316.15590158869
13_72_2013-06-14,14427.838647463212
13_72_2013-06-21,14651.204139212254
13_72_2013-06-28,14762.886885086775
13_72_2013-07-05,14874.569630961296
13_72_2013-07-12,15656.348852082941
13_72_2013-07-19,16103.079835581026
13_72_2013-07-26,16214.762581455545
13_74_2012-11-02,16438.12807320459
13_74_2012-11-09,16996.54180257719
13_74_2012-11-16,17108.22454845171
13_74_2012-11-23,17219.907294326233
13_74_2012-11-30,17331.590040200754
13_74_2012-12-07,17443.272786075275
13_74_2012-12-14,17666.638277824317
13_74_2012-12-21,17890.00376957336
13_74_2012-12-28,18225.052007196922
13_74_2013-01-04,18336.73475307144
13_74_2013-01-11,18448.417498945964
13_74_2013-01-18,18560.100244820485
13_74_2013-01-25,18671.782990695003
13_74_2013-02-01,18783.465736569524
13_74_2013-02-08,19006.831228318566
13_74_2013-02-15,19118.513974193087
13_74_2013-02-22,9699.882489099711
13_74_2013-03-01,9811.565234974232
13_74_2013-03-08,9923.247980848755
13_74_2013-03-15,10034.930726723273
13_74_2013-03-22,10146.613472597794
13_74_2013-03-29,10258.296218472316
13_74_2013-04-05,10369.978964346836
13_74_2013-04-12,10481.661710221357
13_74_2013-04-19,10593.344456095878
13_74_2013-04-26,10705.027201970399
13_74_2013-05-03,10816.70994784492
13_74_2013-05-10,10928.392693719441
13_74_2013-05-17,11040.075439593962
13_74_2013-05-24,11151.758185468483
13_74_2013-05-31,11375.123677217523
13_74_2013-06-07,11486.806423092044
13_74_2013-06-14,11598.489168966566
13_74_2013-06-21,11710.171914841088
13_74_2013-06-28,11821.854660715608
13_74_2013-07-05,11933.537406590129
13_74_2013-07-12,12045.22015246465
13_74_2013-07-19,12156.90289833917
13_74_2013-07-26,12268.58564421369
13_79_2012-11-02,12380.268390088211
13_79_2012-11-09,12491.951135962732
13_79_2012-11-16,12603.633881837253
13_79_2012-11-23,12715.316627711774
13_79_2012-11-30,12826.999373586295
13_79_2012-12-07,12938.682119460816
13_79_2012-12-14,13050.364865335338
13_79_2012-12-21,13162.047611209859
13_79_2012-12-28,13273.730357084378
13_79_2013-01-04,13385.413102958899
13_79_2013-01-11,13497.09584883342
13_79_2013-01-18,13608.778594707941
13_79_2013-01-25,13832.144086456983
13_79_2013-02-01,14055.509578206025
13_79_2013-02-08,14167.192324080546
13_79_2013-02-15,14278.875069955066
13_79_2013-02-22,14502.240561704108
13_79_2013-03-01,14725.60605345315
13_79_2013-03-08,15060.654291076713
13_79_2013-03-15,15172.337036951232
13_79_2013-03-22,15395.702528700274
13_79_2013-03-29,15730.750766323838
13_79_2013-04-05,15842.433512198359
13_79_2013-04-12,16065.7990039474
13_79_2013-04-19,16177.48174982192
13_79_2013-04-26,16289.164495696441
13_79_2013-05-03,17070.94371681809
13_79_2013-05-10,17517.674700316173
13_79_2013-05-17,17629.35744619069
13_79_2013-05-24,17852.722937939732
13_79_2013-05-31,18411.136667312338
13_79_2013-06-07,18522.81941318686
13_79_2013-06-14,18634.50215906138
13_79_2013-06-21,18746.1849049359
13_79_2013-06-28,18857.86765081042
13_79_2013-07-05,19081.23314255946
13_79_2013-07-12,19304.598634308506
13_79_2013-07-19,19639.64687193207
13_79_2013-07-26,19751.329617806587
13_80_2012-11-02,19863.012363681108
13_80_2012-11-09,19974.69510955563
13_80_2012-11-16,20198.06060130467
13_80_2012-11-23,20309.743347179192
13_80_2012-11-30,20421.426093053713
13_80_2012-12-07,20533.108838928234
13_80_2012-12-14,10219.555149460903
13_80_2012-12-21,10331.237895335424
13_80_2012-12-28,10442.920641209945
13_80_2013-01-04,10554.603387084466
13_80_2013-01-11,10666.286132958985
13_80_2013-01-18,10777.968878833508
13_80_2013-01-25,10889.651624708029
13_80_2013-02-01,11001.334370582548
13_80_2013-02-08,11113.01711645707
13_80_2013-02-15,11224.69986233159
13_80_2013-02-22,11336.382608206111
13_80_2013-03-01,11448.065354080632
13_80_2013-03-08,11559.748099955152
13_80_2013-03-15,11671.430845829673
13_80_2013-03-22,11894.796337578715
13_80_2013-03-29,12006.479083453236
13_80_2013-04-05,12118.161829327757
13_80_2013-04-12,12229.844575202278
13_80_2013-04-19,12341.5273210768
13_80_2013-04-26,12453.21006695132
13_80_2013-05-03,12564.892812825841
13_80_2013-05-10,12676.575558700362
13_80_2013-05-17,12788.258304574882
13_80_2013-05-24,12899.941050449403
13_80_2013-05-31,13011.623796323924
13_80_2013-06-07,13123.306542198445
13_80_2013-06-14,13234.989288072966
13_80_2013-06-21,13346.672033947485
13_80_2013-06-28,13458.354779822006
13_80_2013-07-05,13570.037525696527
13_80_2013-07-12,13681.720271571048
13_80_2013-07-19,13793.40301744557
13_80_2013-07-26,13905.08576332009
13_81_2012-11-02,14016.768509194611
13_81_2012-11-09,14128.451255069132
13_81_2012-11-16,14240.134000943654
13_81_2012-11-23,14351.816746818175
13_81_2012-11-30,14575.182238567215
13_81_2012-12-07,14686.864984441736
13_81_2012-12-14,14798.547730316257
13_81_2012-12-21,15021.9132220653
13_81_2012-12-28,15245.278713814341
13_81_2013-01-04,15356.961459688862
13_81_2013-01-11,15580.326951437903
13_81_2013-01-18,15692.009697312424
13_81_2013-01-25,15915.375189061466
13_81_2013-02-01,16138.740680810508
13_81_2013-02-08,16250.423426685029
13_81_2013-02-15,16362.10617255955
13_81_2013-02-22,16585.471664308592
13_81_2013-03-01,16697.154410183113
13_81_2013-03-08,16808.837156057634
13_81_2013-03-15,17590.616377179278
13_81_2013-03-22,18037.347360677362
13_81_2013-03-29,18149.030106551883
13_81_2013-04-05,18372.395598300925
13_81_2013-04-12,18930.80932767353
13_81_2013-04-19,19042.49207354805
13_81_2013-04-26,19154.174819422573
13_81_2013-05-03,19265.85756529709
13_81_2013-05-10,19377.54031117161
13_81_2013-05-17,19600.905802920654
13_81_2013-05-24,19824.271294669696
13_81_2013-05-31,20159.31953229326
13_81_2013-06-07,20271.00227816778
13_81_2013-06-14,20382.6850240423
13_81_2013-06-21,20494.367769916822
13_81_2013-06-28,20606.050515791343
13_81_2013-07-05,20717.73326166586
13_81_2013-07-12,20829.41600754038
13_81_2013-07-19,20941.098753414906
13_81_2013-07-26,21052.781499289424
13_82_2012-11-02,7118.929385895075
13_82_2012-11-09,7230.612131769596
13_82_2012-11-16,7342.294877644116
13_82_2012-11-23,7453.977623518637
13_82_2012-11-30,7565.660369393158
13_82_2012-12-07,7677.343115267679
13_82_2012-12-14,7789.0258611422
13_82_2012-12-21,7900.708607016721
13_82_2012-12-28,8012.391352891242
13_82_2013-01-04,8124.074098765762
13_82_2013-01-11,8235.756844640284
13_82_2013-01-18,8347.439590514805
13_82_2013-01-25,8459.122336389324
13_82_2013-02-01,8570.805082263845
13_82_2013-02-08,8794.170574012885
13_82_2013-02-15,8905.853319887407
13_82_2013-02-22,9017.536065761928
13_82_2013-03-01,9240.90155751097
13_82_2013-03-08,9352.58430338549
13_82_2013-03-15,9464.267049260012
13_82_2013-03-22,9575.949795134533
13_82_2013-03-29,9687.632541009054
13_82_2013-04-05,9799.315286883575
13_82_2013-04-12,9910.998032758096
13_82_2013-04-19,10022.680778632617
13_82_2013-04-26,10134.363524507138
13_82_2013-05-03,10246.04627038166
13_82_2013-05-10,10357.72901625618
13_82_2013-05-17,10469.411762130701
13_82_2013-05-24,10581.094508005222
13_82_2013-05-31,10692.777253879742
13_82_2013-06-07,10804.459999754263
13_82_2013-06-14,10916.142745628784
13_82_2013-06-21,11027.825491503305
13_82_2013-06-28,11139.508237377824
13_82_2013-07-05,11251.190983252345
13_82_2013-07-12,11474.556475001387
13_82_2013-07-19,11586.239220875908
13_82_2013-07-26,11697.92196675043
13_83_2012-11-02,11921.287458499472
13_83_2012-11-09,12144.652950248514
13_83_2012-11-16,12479.701187872075
13_83_2012-11-23,12591.383933746596
13_83_2012-11-30,12814.749425495638
13_83_2012-12-07,13149.7976631192
13_83_2012-12-14,13261.48040899372
13_83_2012-12-21,13484.845900742763
13_83_2012-12-28,13596.528646617284
13_83_2013-01-04,13708.211392491805
13_83_2013-01-11,14489.99061361345
13_83_2013-01-18,14936.721597111535
13_83_2013-01-25,15048.404342986054
13_83_2013-02-01,15271.769834735096
13_83_2013-02-08,15830.183564107701
13_83_2013-02-15,15941.86630998222
13_83_2013-02-22,16053.549055856744
13_83_2013-03-01,16165.231801731265
13_83_2013-03-08,16276.914547605784
13_83_2013-03-15,16500.280039354824
13_83_2013-03-22,16723.645531103866
13_83_2013-03-29,17058.69376872743
13_83_2013-04-05,17170.37651460195
13_83_2013-04-12,17282.05926047647
13_83_2013-04-19,17393.742006350993
13_83_2013-04-26,17505.424752225514
13_83_2013-05-03,17617.107498100035
13_83_2013-05-10,17840.472989849077
13_83_2013-05-17,17952.155735723594
13_83_2013-05-24,7376.489531302317
13_83_2013-05-31,7488.172277176837
13_83_2013-06-07,7599.855023051358
13_83_2013-06-14,7711.537768925879
13_83_2013-06-21,7823.2205148003995
13_83_2013-06-28,7934.903260674921
13_83_2013-07-05,8046.586006549442
13_83_2013-07-12,8158.268752423962
13_83_2013-07-19,8269.951498298484
13_83_2013-07-26,8381.634244173005
13_85_2012-11-02,8493.316990047524
13_85_2012-11-09,8604.999735922045
13_85_2012-11-16,8716.682481796566
13_85_2012-11-23,8828.365227671085
13_85_2012-11-30,9051.730719420128
13_85_2012-12-07,9163.413465294649
13_85_2012-12-14,9275.09621116917
13_85_2012-12-21,9386.77895704369
13_85_2012-12-28,9498.461702918212
13_85_2013-01-04,9610.144448792733
13_85_2013-01-11,9721.827194667254
13_85_2013-01-18,9833.509940541775
13_85_2013-01-25,9945.192686416296
13_85_2013-02-01,10056.875432290817
13_85_2013-02-08,10168.558178165338
13_85_2013-02-15,10280.240924039857
13_85_2013-02-22,10391.92366991438
13_85_2013-03-01,10503.6064157889
13_85_2013-03-08,10615.28916166342
13_85_2013-03-15,10726.971907537942
13_85_2013-03-22,10838.654653412463
13_85_2013-03-29,10950.337399286984
13_85_2013-04-05,11062.020145161505
13_85_2013-04-12,11173.702891036024
13_85_2013-04-19,11285.385636910545
13_85_2013-04-26,11508.751128659587
13_85_2013-05-03,11732.11662040863
13_85_2013-05-10,11843.79936628315
13_85_2013-05-17,11955.482112157672
13_85_2013-05-24,12178.847603906712
13_85_2013-05-31,12402.213095655754
13_85_2013-06-07,12625.578587404796
13_85_2013-06-14,12737.261333279317
13_85_2013-06-21,13072.309570902878
13_85_2013-06-28,13407.357808526442
13_85_2013-07-05,13519.040554400963
13_85_2013-07-12,13854.088792024526
13_85_2013-07-19,13965.771537899045
13_85_2013-07-26,14747.550759020693
13_87_2012-11-02,15194.281742518775
13_87_2012-11-09,15305.964488393296
13_87_2012-11-16,15529.329980142338
13_87_2012-11-23,16087.743709514942
13_87_2012-11-30,16199.426455389463
13_87_2012-12-07,16311.109201263984
13_87_2012-12-14,16422.791947138503
13_87_2012-12-21,16534.474693013024
13_87_2012-12-28,16757.840184762066
13_87_2013-01-04,16981.20567651111
13_87_2013-01-11,17316.25391413467
13_87_2013-01-18,17427.936660009193
13_87_2013-01-25,17539.619405883714
13_87_2013-02-01,17651.302151758235
13_87_2013-02-08,17762.984897632756
13_87_2013-02-15,17874.667643507277
13_87_2013-02-22,17986.350389381798
13_87_2013-03-01,18098.03313525632
13_87_2013-03-08,18209.715881130836
13_87_2013-03-15,9535.335148362115
13_87_2013-03-22,9647.017894236636
13_87_2013-03-29,9758.700640111158
13_87_2013-04-05,9870.383385985677
13_87_2013-04-12,9982.066131860198
13_87_2013-04-19,10093.748877734719
13_87_2013-04-26,10205.431623609238
13_87_2013-05-03,10317.11436948376
13_87_2013-05-10,10428.79711535828
13_87_2013-05-17,10540.479861232801
13_87_2013-05-24,10652.162607107322
13_87_2013-05-31,10763.845352981843
13_87_2013-06-07,10875.528098856365
13_87_2013-06-14,10987.210844730886
13_87_2013-06-21,11210.576336479928
13_87_2013-06-28,11322.259082354449
13_87_2013-07-05,11433.94182822897
13_87_2013-07-12,11545.62457410349
13_87_2013-07-19,11657.307319978012
13_87_2013-07-26,11768.990065852533
13_90_2012-11-02,11880.672811727054
13_90_2012-11-09,11992.355557601573
13_90_2012-11-16,12104.038303476094
13_90_2012-11-23,12215.721049350615
13_90_2012-11-30,12327.403795225136
13_90_2012-12-07,12439.086541099658
13_90_2012-12-14,12550.769286974177
13_90_2012-12-21,12662.452032848698
13_90_2012-12-28,12774.134778723219
13_90_2013-01-04,12885.81752459774
13_90_2013-01-11,12997.500270472261
13_90_2013-01-18,13109.183016346782
13_90_2013-01-25,13220.865762221303
13_90_2013-02-01,13332.548508095824
13_90_2013-02-08,13444.231253970345
13_90_2013-02-15,13555.913999844865
13_90_2013-02-22,13667.596745719386
13_90_2013-03-01,13890.962237468428
13_90_2013-03-08,14002.644983342949
13_90_2013-03-15,14114.32772921747
13_90_2013-03-22,14337.693220966512
13_90_2013-03-29,14561.058712715552
13_90_2013-04-05,14896.106950339115
13_90_2013-04-12,15007.789696213636
13_90_2013-04-19,15231.155187962679
13_90_2013-04-26,15454.520679711719
13_90_2013-05-03,15566.20342558624
13_90_2013-05-10,15677.886171460761
13_90_2013-05-17,15901.251663209803
13_90_2013-05-24,16012.934409084324
13_90_2013-05-31,16124.617154958845
13_90_2013-06-07,16906.39637608049
13_90_2013-06-14,17353.127359578575
13_90_2013-06-21,17464.810105453096
13_90_2013-06-28,17688.17559720214
13_90_2013-07-05,18134.90658070022
13_90_2013-07-12,18246.58932657474
13_90_2013-07-19,18358.27207244926
13_90_2013-07-26,18469.954818323782
13_91_2012-11-02,18581.637564198303
13_91_2012-11-09,18693.320310072824
13_91_2012-11-16,18916.685801821866
13_91_2012-11-23,19140.05129357091
13_91_2012-11-30,19475.09953119447
13_91_2012-12-07,19586.78227706899
13_91_2012-12-14,19698.465022943514
13_91_2012-12-21,19810.147768818035
13_91_2012-12-28,19921.830514692552
13_91_2013-01-04,20033.513260567073
13_91_2013-01-11,20145.196006441594
13_91_2013-01-18,20256.878752316115
13_91_2013-01-25,20368.561498190636
13_91_2013-02-01,7725.297035734729
13_91_2013-02-08,7836.9797816092505
13_91_2013-02-15,7948.6625274837725
13_91_2013-02-22,8060.345273358292
13_91_2013-03-01,8172.028019232813
13_91_2013-03-08,8283.710765107335
13_91_2013-03-15,8395.393510981856
13_91_2013-03-22,8507.076256856377
13_91_2013-03-29,8618.759002730898
13_91_2013-04-05,8730.441748605419
13_91_2013-04-12,8842.124494479938
13_91_2013-04-19,8953.807240354461
13_91_2013-04-26,9065.489986228982
13_91_2013-05-03,9177.172732103503
13_91_2013-05-10,9400.538223852544
13_91_2013-05-17,9512.220969727065
13_91_2013-05-24,9623.903715601584
13_91_2013-05-31,9735.586461476105
13_91_2013-06-07,9847.269207350626
13_91_2013-06-14,9958.951953225147
13_91_2013-06-21,10070.634699099668
13_91_2013-06-28,10182.31744497419
13_91_2013-07-05,10294.00019084871
13_91_2013-07-12,10405.682936723231
13_91_2013-07-19,10517.365682597752
13_91_2013-07-26,10629.048428472272
13_92_2012-11-02,10740.731174346793
13_92_2012-11-09,10852.413920221314
13_92_2012-11-16,10964.096666095835
13_92_2012-11-23,11075.779411970356
13_92_2012-11-30,11187.462157844877
13_92_2012-12-07,11299.144903719396
13_92_2012-12-14,11410.827649593917
13_92_2012-12-21,11522.510395468438
13_92_2012-12-28,11634.19314134296
13_92_2013-01-04,11745.87588721748
13_92_2013-01-11,11857.558633092001
13_92_2013-01-18,12080.924124841044
13_92_2013-01-25,12192.606870715565
13_92_2013-02-01,12304.289616590086
13_92_2013-02-08,12527.655108339126
13_92_2013-02-15,12751.020600088168
13_92_2013-02-22,13086.068837711731
13_92_2013-03-01,13421.117075335293
13_92_2013-03-08,13756.165312958856
13_92_2013-03-15,13867.848058833377
13_92_2013-03-22,14091.213550582419
13_92_2013-03-29,14202.89629645694
13_92_2013-04-05,14314.57904233146
13_92_2013-04-12,15096.358263453107
13_92_2013-04-19,15543.08924695119
13_92_2013-04-26,15654.77199282571
13_92_2013-05-03,15878.137484574752
13_92_2013-05-10,16436.551213947358
