Id,Weekly_Sales
2_93_2013-04-05,70119.75377566667
2_93_2013-04-12,70255.74620233326
2_93_2013-04-19,67583.69024347617
2_93_2013-04-26,66348.55324014286
2_93_2013-05-03,76522.24826333344
2_93_2013-05-10,75578.8264883333
2_93_2013-05-17,76472.29339266659
2_93_2013-05-24,75561.85224599994
2_93_2013-05-31,69275.78691133333
2_93_2013-06-07,77449.69879499989
2_93_2013-06-14,77049.5880813334
2_93_2013-06-21,77292.78394800005
2_93_2013-06-28,78611.56445000008
2_93_2013-07-05,76222.78772833319
2_93_2013-07-12,75587.15416533334
2_93_2013-07-19,73568.92453466664
2_93_2013-07-26,71880.59832299995
2_94_2012-11-02,71879.31910733331
2_94_2012-11-09,72283.84452933336
2_94_2012-11-16,71643.08633066672
2_94_2012-11-23,70305.49578933344
2_94_2012-11-30,69393.10061333336
2_94_2012-12-07,69846.88551133336
2_94_2012-12-14,70912.26533366645
2_94_2012-12-21,69993.40785130937
2_94_2012-12-28,67320.19560060614
2_94_2013-01-04,66452.73786600004
2_94_2013-01-11,64597.03622933339
2_94_2013-01-18,68568.30071447618
2_94_2013-01-25,66205.91305214283
2_94_2013-02-01,63944.61844733336
2_94_2013-02-08,64091.78276733335
2_94_2013-02-15,64361.23982066659
2_94_2013-02-22,64884.507890666566
2_94_2013-03-01,67881.84806780948
2_94_2013-03-08,63659.36778899987
2_94_2013-03-15,65482.315754476105
2_94_2013-03-22,63278.90714566659
2_94_2013-03-29,63187.43983066652
2_94_2013-04-05,63784.67452566656
2_94_2013-04-12,63718.92393233325
2_94_2013-04-19,65417.61239347609
2_94_2013-04-26,65318.90391014277
2_94_2013-05-03,71921.89813333335
2_94_2013-05-10,72157.77238833338
2_94_2013-05-17,72502.35495266684
2_94_2013-05-24,71765.53393600021
2_94_2013-05-31,68661.17781133334
2_94_2013-06-07,73628.70629500001
2_94_2013-06-14,73043.71701133337
2_94_2013-06-21,73262.93452800003
2_94_2013-06-28,74483.36783999996
2_94_2013-07-05,73503.43519833329
2_94_2013-07-12,72476.64170533336
2_94_2013-07-19,70778.82791466659
2_94_2013-07-26,70174.87389299995
2_95_2012-11-02,141497.1735099999
2_95_2012-11-09,143595.26976999993
2_95_2012-11-16,141694.75018999973
2_95_2012-11-23,132834.24288999976
2_95_2012-11-30,134536.43517333324
2_95_2012-12-07,138204.60205999995
2_95_2012-12-14,140642.89746000036
2_95_2012-12-21,140889.97301714323
2_95_2012-12-28,133531.27892127275
2_95_2013-01-04,135282.45123999997
2_95_2013-01-11,134195.61937999996
2_95_2013-01-18,140019.79642714318
2_95_2013-01-25,137109.02007714327
2_95_2013-02-01,134162.30491999988
2_95_2013-02-08,129077.23368999972
2_95_2013-02-15,134040.4389899999
2_95_2013-02-22,132331.70672999995
2_95_2013-03-01,140665.32227714313
2_95_2013-03-08,134341.3576599998
2_95_2013-03-15,139115.39925714303
2_95_2013-03-22,133110.85897999996
2_95_2013-03-29,132196.56586499992
2_95_2013-04-05,134949.83718999976
2_95_2013-04-12,132907.48329999988
2_95_2013-04-19,138891.49320714315
2_95_2013-04-26,136919.47705714326
2_95_2013-05-03,143349.61745
2_95_2013-05-10,144329.6136899999
2_95_2013-05-17,146358.99778999996
2_95_2013-05-24,145107.4633500001
2_95_2013-05-31,141929.84001000013
2_95_2013-06-07,152425.23950999993
2_95_2013-06-14,151874.64792999998
2_95_2013-06-21,151451.11862999992
2_95_2013-06-28,155299.34682999976
2_95_2013-07-05,154681.2181599999
2_95_2013-07-12,152707.44537
2_95_2013-07-19,144489.54652000003
2_95_2013-07-26,145297.25129
2_96_2012-11-02,35492.840590000116
2_96_2012-11-09,35806.838970000135
2_96_2012-11-16,36114.15538000009
2_96_2012-11-23,38215.67681100003
2_96_2012-11-30,36567.92155700008
2_96_2012-12-07,37463.96340633342
2_96_2012-12-14,37898.64217700005
2_96_2012-12-21,37938.185700333364
2_96_2012-12-28,37330.612331666685
2_96_2013-01-04,36260.15008500004
2_96_2013-01-11,34536.0177100001
2_96_2013-01-18,36970.799007000045
2_96_2013-01-25,36564.29072700004
2_96_2013-02-01,34663.195220000096
2_96_2013-02-08,35489.91820742862
2_96_2013-02-15,34236.82156000009
2_96_2013-02-22,33883.0839100001
2_96_2013-03-01,34371.07914000008
2_96_2013-03-08,33765.802940000096
2_96_2013-03-15,34579.40785000008
2_96_2013-03-22,33609.77879000013
2_96_2013-03-29,33695.023775000125
2_96_2013-04-05,34016.563370000076
2_96_2013-04-12,34344.50247000015
2_96_2013-04-19,36521.23706000013
2_96_2013-04-26,35146.5815700001
2_96_2013-05-03,34798.97837666673
2_96_2013-05-10,35121.35946666668
2_96_2013-05-17,36001.13410666677
2_96_2013-05-24,36115.35554000009
2_96_2013-05-31,35932.576216666734
2_96_2013-06-07,36385.9861953334
2_96_2013-06-14,36073.35275466672
2_96_2013-06-21,36816.50952133339
2_96_2013-06-28,37312.28312466668
2_96_2013-07-05,36805.567674666694
2_96_2013-07-12,36541.87174800007
2_96_2013-07-19,36408.4843146667
2_96_2013-07-26,36406.26520800005
2_97_2012-11-02,41939.29659000002
2_97_2012-11-09,42215.88106000001
2_97_2012-11-16,41461.66899999994
2_97_2012-11-23,39142.54908099989
2_97_2012-11-30,40851.176746999925
2_97_2012-12-07,41824.5899063333
2_97_2012-12-14,41423.67770699998
2_97_2012-12-21,41176.99910033328
2_97_2012-12-28,39304.816751666585
2_97_2013-01-04,40277.00676499993
2_97_2013-01-11,40244.23040999999
2_97_2013-01-18,40644.66810699992
2_97_2013-01-25,38943.2077869999
2_97_2013-02-01,39856.81303999996
2_97_2013-02-08,38018.52615742847
2_97_2013-02-15,39616.344119999994
2_97_2013-02-22,39981.80074999997
2_97_2013-03-01,40747.43106999997
2_97_2013-03-08,39727.94768999999
2_97_2013-03-15,40020.92075999996
2_97_2013-03-22,40318.208480000016
2_97_2013-03-29,39911.25403499996
2_97_2013-04-05,40391.54090999997
2_97_2013-04-12,40108.20585999996
2_97_2013-04-19,39599.16232999996
2_97_2013-04-26,38872.60712999998
2_97_2013-05-03,41477.41788666672
2_97_2013-05-10,40918.05363666666
2_97_2013-05-17,41425.0526866667
2_97_2013-05-24,41442.90180000001
2_97_2013-05-31,40269.220646666676
2_97_2013-06-07,42606.231215333435
2_97_2013-06-14,41857.908204666695
2_97_2013-06-21,42074.84069133334
2_97_2013-06-28,42645.049714666675
2_97_2013-07-05,42165.450024666694
2_97_2013-07-12,41411.35349799998
2_97_2013-07-19,40869.65025466667
2_97_2013-07-26,40840.028628
2_98_2012-11-02,14151.027725999951
2_98_2012-11-09,14182.33854599995
2_98_2012-11-16,13916.852315999966
2_98_2012-11-23,15222.616709333333
2_98_2012-11-30,14505.720309333306
2_98_2012-12-07,13974.184325999988
2_98_2012-12-14,15477.189749999987
2_98_2012-12-21,13037.25013999999
2_98_2012-12-28,12257.277040000015
2_98_2013-01-04,12353.509346000019
2_98_2013-01-11,11893.123256000004
2_98_2013-01-18,12880.83706
2_98_2013-01-25,11372.52385999999
2_98_2013-02-01,10836.037936000004
2_98_2013-02-08,11861.115777428564
2_98_2013-02-15,11125.234926000003
2_98_2013-02-22,12050.899775999998
2_98_2013-03-01,12436.93927
2_98_2013-03-08,10956.353626000002
2_98_2013-03-15,11346.226449999993
2_98_2013-03-22,11102.482405999994
2_98_2013-03-29,11406.357860999999
2_98_2013-04-05,10933.286876000002
2_98_2013-04-12,11053.554815999989
2_98_2013-04-19,11163.380149999992
2_98_2013-04-26,11025.526929999989
2_98_2013-05-03,14307.386249999983
2_98_2013-05-10,14149.116259999979
2_98_2013-05-17,14463.636499999948
2_98_2013-05-24,13800.581229999978
2_98_2013-05-31,13621.60157999998
2_98_2013-06-07,14016.555889999987
2_98_2013-06-14,13650.867338000002
2_98_2013-06-21,13657.401168000002
2_98_2013-06-28,13805.528527999988
2_98_2013-07-05,13800.862947999982
2_98_2013-07-12,13488.694427999995
2_98_2013-07-19,13735.111347999977
2_98_2013-07-26,13500.811737999991
2_99_2012-11-02,625.3739460000003
2_99_2012-11-09,521.4645260000001
2_99_2012-11-16,801.8051560000008
2_99_2012-11-23,1301.9417093333338
2_99_2012-11-30,1304.4313693333347
2_99_2012-12-07,776.129156000001
2_99_2012-12-14,1852.5250500000006
2_99_2012-12-21,2007.1851600000018
2_99_2012-12-28,1565.216920000001
2_99_2013-01-04,1087.614396000001
2_99_2013-01-18,1507.3989200000008
2_99_2013-02-01,894.3586460000008
2_99_2013-02-08,1156.6619774285718
2_99_2013-02-15,879.3507960000004
2_99_2013-02-22,1069.5325360000006
2_99_2013-03-29,966.5481310000002
2_99_2013-04-05,507.16446599999995
2_99_2013-04-12,515.198306
2_99_2013-04-19,569.0859900000004
2_99_2013-04-26,776.9418700000009
2_99_2013-05-03,530.8328200000001
2_99_2013-05-10,544.4822400000002
2_99_2013-05-17,583.5273900000002
2_99_2013-05-24,547.7070800000005
2_99_2013-05-31,721.8434400000009
2_99_2013-06-07,514.4186400000002
2_99_2013-06-14,490.669018
2_99_2013-06-21,482.17438799999996
2_99_2013-07-05,521.9253680000002
2_99_2013-07-12,467.5610680000001
2_99_2013-07-19,677.9798680000006
2_99_2013-07-26,748.4524880000008
3_1_2012-11-02,11722.98072888892
3_1_2012-11-09,11075.024001802803
3_1_2012-11-16,11417.833839090945
3_1_2012-11-23,14553.957328971277
3_1_2012-11-30,12122.469615090937
3_1_2012-12-07,12051.388690000023
3_1_2012-12-14,12878.458015090935
3_1_2012-12-21,12223.104175090932
3_1_2012-12-28,18708.059154957286
3_1_2013-01-04,16190.509956000018
3_1_2013-01-11,13631.98594822224
3_1_2013-01-18,13575.99224509092
3_1_2013-01-25,12246.191385090946
3_1_2013-02-01,11912.866412222244
3_1_2013-02-08,14641.605493202045
3_1_2013-02-15,15190.147110495272
3_1_2013-02-22,11425.718431490954
3_1_2013-03-01,13001.812831490937
3_1_2013-03-08,12881.08376573336
3_1_2013-03-15,11480.892609090946
3_1_2013-03-22,11372.331069090962
3_1_2013-03-29,11537.801625490962
3_1_2013-04-05,14962.053160734307
3_1_2013-04-12,11486.819591802825
3_1_2013-04-19,11689.073269090963
3_1_2013-04-26,11792.131119090953
3_1_2013-05-03,11800.469009090915
3_1_2013-05-10,11705.089031802787
3_1_2013-05-17,10875.221059090936
3_1_2013-05-24,9762.097959090926
3_1_2013-05-31,9809.742979090934
3_1_2013-06-07,10202.620050000021
3_1_2013-06-14,10076.461579090932
3_1_2013-06-21,9426.877749090925
3_1_2013-06-28,9681.55384909092
3_1_2013-07-05,10139.715350000015
3_1_2013-07-12,9490.031079090919
3_1_2013-07-19,9447.442959090926
3_1_2013-07-26,9344.047259090928
3_2_2012-11-02,20240.75421888883
3_2_2012-11-09,19588.746321802722
3_2_2012-11-16,19760.916119090853
3_2_2012-11-23,27119.54448897126
3_2_2012-11-30,20044.58846509087
3_2_2012-12-07,21371.254189999934
3_2_2012-12-14,19138.79652509089
3_2_2012-12-21,19754.763915090865
3_2_2012-12-28,25453.787064957247
3_2_2013-01-04,22894.424375999937
3_2_2013-01-11,20578.751228222154
3_2_2013-01-18,19221.00094509089
3_2_2013-01-25,19346.03071509089
3_2_2013-02-01,20697.625852222158
3_2_2013-02-08,27738.529796535357
3_2_2013-02-15,24074.312000495192
3_2_2013-02-22,19839.55622149086
3_2_2013-03-01,19701.50219149087
3_2_2013-03-08,21245.638605733286
3_2_2013-03-15,19920.156552424207
3_2_2013-03-22,20030.463189090857
3_2_2013-03-29,20118.214825490835
3_2_2013-04-05,26526.862860734225
3_2_2013-04-12,19438.171641802714
3_2_2013-04-19,19243.02237909089
3_2_2013-04-26,19053.9612890909
3_2_2013-05-03,17972.238829090893
3_2_2013-05-10,18017.30703180274
3_2_2013-05-17,18257.832489090888
3_2_2013-05-24,18378.3492490909
3_2_2013-05-31,17995.9897190909
3_2_2013-06-07,18694.693819999975
3_2_2013-06-14,18031.880979090907
3_2_2013-06-21,18142.5088290909
3_2_2013-06-28,18236.306459090916
3_2_2013-07-05,18721.486439999975
3_2_2013-07-12,18124.24156909092
3_2_2013-07-19,17551.2262290909
3_2_2013-07-26,17703.202599090924
3_3_2012-11-02,6221.454855555557
3_3_2012-11-09,5775.508525136102
3_3_2012-11-16,5991.603919090907
3_3_2012-11-23,10673.095758653082
3_3_2012-11-30,6183.851606757579
3_3_2012-12-07,6903.70540583334
3_3_2012-12-14,6085.976841757579
3_3_2012-12-21,6051.974500090909
3_3_2012-12-28,10383.17368999623
3_3_2013-01-04,8494.333465753249
3_3_2013-01-11,6794.822326555562
3_3_2013-01-18,6288.86761175758
3_3_2013-01-25,6270.045841757579
3_3_2013-02-01,6751.031520555562
3_3_2013-02-08,10694.285643717176
3_3_2013-02-15,8593.458666677052
3_3_2013-02-22,5705.7146514909045
3_3_2013-03-01,5835.294291490909
3_3_2013-03-08,6764.3306074
3_3_2013-03-15,5960.69514242424
3_3_2013-03-22,5542.456406424241
3_3_2013-03-29,5711.32709549091
3_3_2013-04-05,9303.255985582755
3_3_2013-04-12,5465.3007984694395
3_3_2013-04-19,5456.773969090907
3_3_2013-04-26,5690.395532680652
3_3_2013-05-03,5646.3285664242385
3_3_2013-05-10,5273.862699136102
3_3_2013-05-17,5500.8172264242385
3_3_2013-05-24,5870.810213090901
3_3_2013-05-31,5445.481913090908
3_3_2013-06-07,6106.247433999992
3_3_2013-06-14,5684.369263090905
3_3_2013-06-21,6024.885173090906
3_3_2013-06-28,7249.2919297575645
3_3_2013-07-05,6219.459813999993
3_3_2013-07-12,6428.844939757564
3_3_2013-07-19,5460.680789090906
3_3_2013-07-26,7131.940615757567
3_4_2012-11-02,9648.070242222222
3_4_2012-11-09,9329.94228846944
3_4_2012-11-16,9379.297362424244
3_4_2012-11-23,18163.888053891136
3_4_2012-11-30,9598.642065424243
3_4_2012-12-07,10274.53314716665
3_4_2012-12-14,9491.194476424236
3_4_2012-12-21,9645.77626142424
3_4_2012-12-28,17539.60887332955
3_4_2013-01-04,13312.378649173137
3_4_2013-01-11,9831.453369888874
3_4_2013-01-18,9602.863565090895
3_4_2013-01-25,9604.3845350909
3_4_2013-02-01,9883.62324388888
3_4_2013-02-08,18274.37537495525
3_4_2013-02-15,14845.114771525512
3_4_2013-02-22,9577.178464824243
3_4_2013-03-01,9666.037400884836
3_4_2013-03-08,10281.703520733305
3_4_2013-03-15,9909.971091818186
3_4_2013-03-22,9788.363829151524
3_4_2013-03-29,9727.219328824243
3_4_2013-04-05,17102.2935366217
3_4_2013-04-12,9459.059835136106
3_4_2013-04-19,9352.495702424238
3_4_2013-04-26,9006.148481569526
3_4_2013-05-03,10825.72207142424
3_4_2013-05-10,10468.770380802778
3_4_2013-05-17,10833.646819424242
3_4_2013-05-24,11005.665886090897
3_4_2013-05-31,10487.884582757575
3_4_2013-06-07,11205.969109666654
3_4_2013-06-14,10841.423276090907
3_4_2013-06-21,10548.401332757576
3_4_2013-06-28,11022.126242757564
3_4_2013-07-05,11202.65234966665
3_4_2013-07-12,10775.232939424232
3_4_2013-07-19,10482.043729090898
3_4_2013-07-26,10626.077490757565
3_5_2012-11-02,13902.023392222214
3_5_2012-11-09,13723.758488469432
3_5_2012-11-16,13673.977412424232
3_5_2012-11-23,21899.074607224484
3_5_2012-11-30,13650.173445424243
3_5_2012-12-07,14355.083140499997
3_5_2012-12-14,13782.585655757553
3_5_2012-12-21,14251.852421424242
3_5_2012-12-28,21777.44311566288
3_5_2013-01-04,17278.605799173172
3_5_2013-01-11,14582.379083222233
3_5_2013-01-18,14149.241364424224
3_5_2013-01-25,13795.484364424226
3_5_2013-02-01,13911.480837222229
3_5_2013-02-08,22210.207253288598
3_5_2013-02-15,17551.729588192222
3_5_2013-02-22,13804.413444824237
3_5_2013-03-01,14126.337150884854
3_5_2013-03-08,14785.402614066665
3_5_2013-03-15,13845.295271818188
3_5_2013-03-22,14239.296879151509
3_5_2013-03-29,14047.68116882423
3_5_2013-04-05,18712.56181328839
3_5_2013-04-12,13981.022664469408
3_5_2013-04-19,14447.257645757547
3_5_2013-04-26,13506.102810902825
3_5_2013-05-03,10840.017768090918
3_5_2013-05-10,10464.842828898014
3_5_2013-05-17,10850.643506090899
3_5_2013-05-24,10860.559226090905
3_5_2013-05-31,10455.856794186151
3_5_2013-06-07,10844.353519666647
3_5_2013-06-14,10827.708256090913
3_5_2013-06-21,10308.089804186153
3_5_2013-06-28,10683.161236090902
3_5_2013-07-05,10831.282349666651
3_5_2013-07-12,10477.146042757578
3_5_2013-07-19,10303.795390519484
3_5_2013-07-26,10263.934625519487
3_6_2012-11-02,2069.014242222221
3_6_2012-11-09,2091.831348469442
3_6_2012-11-16,2087.70387575758
3_6_2012-11-23,5398.705923446723
3_6_2012-11-30,2250.2187824242455
3_6_2012-12-07,2511.8532508333315
3_6_2012-12-14,2168.1041950909093
3_6_2012-12-21,2506.5110057575757
3_6_2012-12-28,5846.538519218442
3_6_2013-01-04,3155.7530860064935
3_6_2013-01-11,2447.2601105555573
3_6_2013-01-18,2271.0149817575752
3_6_2013-01-25,2147.294221757577
3_6_2013-02-01,2255.546770555555
3_6_2013-02-08,5086.0788021774915
3_6_2013-02-15,3113.6616686922093
3_6_2013-02-22,2181.5188421575785
3_6_2013-03-01,2448.5571695515137
3_6_2013-03-08,2824.132276066665
3_6_2013-03-15,2333.3565464848475
3_6_2013-03-22,2239.5704874848516
3_6_2013-03-29,2250.804187157578
3_6_2013-04-05,3390.4054557883783
3_6_2013-04-12,2111.3658378027744
3_6_2013-04-19,1808.256205757574
3_6_2013-04-26,1917.482690902872
3_6_2013-05-03,2129.0728780909103
3_6_2013-05-10,2058.0452988980137
3_6_2013-05-17,2212.699021424242
3_6_2013-05-24,2180.337651424243
3_6_2013-05-31,2094.35604951948
3_6_2013-06-07,2193.3711950000015
3_6_2013-06-14,2219.920001424242
3_6_2013-06-21,2095.298689519481
3_6_2013-06-28,2179.438541424244
3_6_2013-07-05,2184.848725000002
3_6_2013-07-12,2095.5833680909104
3_6_2013-07-19,1984.475023852813
3_6_2013-07-26,2004.3517688528143
3_7_2012-11-02,10192.662530888889
3_7_2012-11-09,10021.430897136106
3_7_2012-11-16,10241.961671090903
3_7_2012-11-23,19176.91986256578
3_7_2012-11-30,11218.548273948043
3_7_2012-12-07,11734.476906166654
3_7_2012-12-14,11243.193336614717
3_7_2012-12-21,12478.788452043278
3_7_2012-12-28,26430.97095675018
3_7_2013-01-04,13988.35818229221
3_7_2013-01-11,10719.82250207936
3_7_2013-01-18,10760.302926614719
3_7_2013-01-25,11161.914603281379
3_7_2013-02-01,10694.771975888883
3_7_2013-02-08,18907.230472629893
3_7_2013-02-15,14963.788442382687
3_7_2013-02-22,10423.888090348044
3_7_2013-03-01,10528.581147741997
3_7_2013-03-08,12147.319584984416
3_7_2013-03-15,10508.100981818181
3_7_2013-03-22,10661.902156151518
3_7_2013-03-29,10622.501632490917
3_7_2013-04-05,16560.971109121714
3_7_2013-04-12,10142.357143136107
3_7_2013-04-19,9686.00154775757
3_7_2013-04-26,9521.155327569533
3_7_2013-05-03,8462.08372628138
3_7_2013-05-10,8470.741473755155
3_7_2013-05-17,8434.741882281385
3_7_2013-05-24,8472.517443614715
3_7_2013-05-31,8405.810321709958
3_7_2013-06-07,8831.380905857142
3_7_2013-06-14,8424.955373614717
3_7_2013-06-21,8409.07172837662
3_7_2013-06-28,8387.143366948054
3_7_2013-07-05,8803.931555857138
3_7_2013-07-12,8397.049840281386
3_7_2013-07-19,8342.979666043291
3_7_2013-07-26,8363.035970376628
3_8_2012-11-02,9786.340472555541
3_8_2012-11-09,9335.368467136077
3_8_2012-11-16,9567.466763757551
3_8_2012-11-23,20955.14028297051
3_8_2012-11-30,9854.882238948034
3_8_2012-12-07,10868.70043449998
3_8_2012-12-14,9688.344176281364
3_8_2012-12-21,10102.944368709943
3_8_2012-12-28,23892.601135670808
3_8_2013-01-04,16419.21882057793
3_8_2013-01-11,10529.922505412685
3_8_2013-01-18,10002.69538128137
3_8_2013-01-25,9865.541447948028
3_8_2013-02-01,10324.224059222208
3_8_2013-02-08,21586.739455534615
3_8_2013-02-15,17555.5388151922
3_8_2013-02-22,9768.625440348029
3_8_2013-03-01,10143.647311408646
3_8_2013-03-08,10998.340612651073
3_8_2013-03-15,10051.478310484828
3_8_2013-03-22,9644.007585818148
3_8_2013-03-29,9793.075570490875
3_8_2013-04-05,20468.309246788358
3_8_2013-04-12,9463.26203146941
3_8_2013-04-19,9176.166583757546
3_8_2013-04-26,9361.043963902852
3_8_2013-05-03,13138.05294561472
3_8_2013-05-10,12817.355304993249
3_8_2013-05-17,13075.77617161472
3_8_2013-05-24,13172.000672948052
3_8_2013-05-31,12739.876112948048
3_8_2013-06-07,13219.84239852382
3_8_2013-06-14,12973.117552948052
3_8_2013-06-21,12673.610169614722
3_8_2013-06-28,13020.535826281393
3_8_2013-07-05,13155.42350852382
3_8_2013-07-12,12682.822672948068
3_8_2013-07-19,12603.142938781388
3_8_2013-07-26,12649.232222614728
3_9_2012-11-02,12186.594885222221
3_9_2012-11-09,11643.568419802774
3_9_2012-11-16,11275.386398709956
3_9_2012-11-23,17462.662701637182
3_9_2012-11-30,11699.71329494806
3_9_2012-12-07,12007.8162485
3_9_2012-12-14,10988.819876281388
3_9_2012-12-21,11742.421558043292
3_9_2012-12-28,16926.49387767082
3_9_2013-01-04,13614.162103339824
3_9_2013-01-11,11961.49062274603
3_9_2013-01-18,11268.914754614718
3_9_2013-01-25,11287.843181281387
3_9_2013-02-01,12120.802996555556
3_9_2013-02-08,18197.842279201268
3_9_2013-02-15,14650.489271525532
3_9_2013-02-22,12691.70570384806
3_9_2013-03-01,14245.98008057535
3_9_2013-03-08,13976.056261151103
3_9_2013-03-15,13526.274730484869
3_9_2013-03-22,12785.931061818193
3_9_2013-03-29,12732.155639824254
3_9_2013-04-05,16763.6806776455
3_9_2013-04-12,11643.255183469435
3_9_2013-04-19,11428.64234242423
3_9_2013-04-26,11365.300863902856
3_9_2013-05-03,10546.124571948072
3_9_2013-05-10,10266.369633326605
3_9_2013-05-17,10575.4920462814
3_9_2013-05-24,10720.612300948067
3_9_2013-05-31,10619.119143614731
3_9_2013-06-07,10499.344873190486
3_9_2013-06-14,10648.082537614735
3_9_2013-06-21,10314.889084614733
3_9_2013-06-28,10583.654169281403
3_9_2013-07-05,10481.883973190483
3_9_2013-07-12,10392.66222594807
3_9_2013-07-19,10372.416313781392
3_9_2013-07-26,10639.634339948072
3_10_2012-11-02,13010.413804984137
3_10_2012-11-09,12634.138175564694
3_10_2012-11-16,12738.027601805197
3_10_2012-11-23,17430.506917637198
3_10_2012-11-30,12700.224488043303
3_10_2012-12-07,12948.684768928573
3_10_2012-12-14,12468.25705861473
3_10_2012-12-21,12737.6550278052
3_10_2012-12-28,17062.23764833748
3_10_2013-01-04,14738.708390006479
3_10_2013-01-11,12985.54074584128
3_10_2013-01-18,12628.550833614725
3_10_2013-01-25,12667.474013614727
3_10_2013-02-01,13036.89411631747
3_10_2013-02-08,17972.35426853463
3_10_2013-02-15,15360.913273525546
3_10_2013-02-22,12737.881876276646
3_10_2013-03-01,13227.19846467059
3_10_2013-03-08,13371.845414579677
3_10_2013-03-15,13048.491504580114
3_10_2013-03-22,12746.145569913422
3_10_2013-03-29,12747.758613252814
3_10_2013-04-05,16707.248469312202
3_10_2013-04-12,12480.86618380279
3_10_2013-04-19,12703.818727424257
3_10_2013-04-26,12568.75528897982
3_10_2013-05-03,11630.690584138532
3_10_2013-05-10,11465.517182850403
3_10_2013-05-17,11664.920242471877
3_10_2013-05-24,11809.380923805204
3_10_2013-05-31,11642.193959138545
3_10_2013-06-07,11877.204859380963
3_10_2013-06-14,11719.44532980521
3_10_2013-06-21,11625.722154138539
3_10_2013-06-28,11765.860901471868
3_10_2013-07-05,11881.782209380963
3_10_2013-07-12,11714.338731471868
3_10_2013-07-19,11616.659683781401
3_10_2013-07-26,11680.77361794807
3_11_2012-11-02,10826.94821065079
3_11_2012-11-09,10687.490722898008
3_11_2012-11-16,11302.614458138522
3_11_2012-11-23,12075.017259065753
3_11_2012-11-30,10758.124640376616
3_11_2012-12-07,11023.836623261905
3_11_2012-12-14,10665.84064561472
3_11_2012-12-21,10897.160102043284
3_11_2012-12-28,12635.98706767082
3_11_2013-01-04,11329.166440173158
3_11_2013-01-11,11051.5064251746
3_11_2013-01-18,10893.745925614723
3_11_2013-01-25,10849.868135614714
3_11_2013-02-01,11107.999422317456
3_11_2013-02-08,12054.157952296522
3_11_2013-02-15,10925.72254702554
3_11_2013-02-22,9973.118082776615
3_11_2013-03-01,9532.56548600389
3_11_2013-03-08,9733.543120912982
3_11_2013-03-15,9550.503459246751
3_11_2013-03-22,9642.036188913422
3_11_2013-03-29,9572.602773919485
3_11_2013-04-05,11231.04092081218
3_11_2013-04-12,9630.922855469453
3_11_2013-04-19,10198.169149424253
3_11_2013-04-26,10315.037104646472
3_11_2013-05-03,8766.675864138533
3_11_2013-05-10,8541.81230951706
3_11_2013-05-17,8811.816684138528
3_11_2013-05-24,9320.875205471866
3_11_2013-05-31,8841.923264138535
3_11_2013-06-07,9661.000984380957
3_11_2013-06-14,9040.526281471874
3_11_2013-06-21,9270.185609138534
3_11_2013-06-28,9425.881913138528
3_11_2013-07-05,9677.26591438095
3_11_2013-07-12,10015.475863138528
3_11_2013-07-19,9003.506508781391
3_11_2013-07-26,9302.103936281395
3_12_2012-11-02,3026.8209936507924
3_12_2012-11-09,2985.781630807098
3_12_2012-11-16,2992.279003095233
3_12_2012-11-23,4182.8914257324295
3_12_2012-11-30,2864.557147619043
3_12_2012-12-07,3136.912056428568
3_12_2012-12-14,2832.0370095238095
3_12_2012-12-21,2911.6992009523765
3_12_2012-12-28,4567.972412004158
3_12_2013-01-04,3473.8057003722947
3_12_2013-01-11,2876.326761507936
3_12_2013-01-18,2826.31621952381
3_12_2013-01-25,2848.6103495238103
3_12_2013-02-01,3108.3536386507913
3_12_2013-02-08,4156.270148963197
3_12_2013-02-15,3588.549432700863
3_12_2013-02-22,2832.5508273523733
3_12_2013-03-01,2742.3227073523785
3_12_2013-03-08,3100.374521746316
3_12_2013-03-15,2874.3380280952306
3_12_2013-03-22,2784.2357847618982
3_12_2013-03-29,2846.500504495234
3_12_2013-04-05,3809.3308115914033
3_12_2013-04-12,2964.5367793785294
3_12_2013-04-19,2930.7708033333297
3_12_2013-04-26,2994.1376866666637
3_12_2013-05-03,3290.802176857134
3_12_2013-05-10,3229.0982789023346
3_12_2013-05-17,3333.766463523801
3_12_2013-05-24,3392.278311523802
3_12_2013-05-31,3336.0897108571357
3_12_2013-06-07,3507.005187523803
3_12_2013-06-14,3355.790734857135
3_12_2013-06-21,3346.8612908571363
3_12_2013-06-28,3365.0572148571373
3_12_2013-07-05,3506.2696175238034
3_12_2013-07-12,3339.394464857139
3_12_2013-07-19,3248.851692999992
3_12_2013-07-26,3204.44612299999
3_13_2012-11-02,13265.435783650793
3_13_2012-11-09,13091.760520807093
3_13_2012-11-16,13068.001273095226
3_13_2012-11-23,20367.289515732424
3_13_2012-11-30,13316.776997619054
3_13_2012-12-07,13559.269676428587
3_13_2012-12-14,12327.449019523781
3_13_2012-12-21,13131.77020095237
3_13_2012-12-28,18178.524904226375
3_13_2013-01-04,16141.471380372284
3_13_2013-01-11,13764.227569285715
3_13_2013-01-18,12712.326639523782
3_13_2013-01-25,12877.897999523786
3_13_2013-02-01,13758.780166428583
3_13_2013-02-08,20983.52454562984
3_13_2013-02-15,17781.612742700858
3_13_2013-02-22,13844.939797352376
3_13_2013-03-01,13762.329647352368
3_13_2013-03-08,14574.768569524102
3_13_2013-03-15,13842.308428095233
3_13_2013-03-22,13881.87201476189
3_13_2013-03-29,13889.579004495215
